Name	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
MELISA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELISSA	38	45	39	26	22	27	21	14	18	12	11	10	11	5	12	9	5	7	8	10
MELLISSA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELODIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELODY	9	10	12	13	13	16	18	10	15	17	10	12	19	21	22	18	22	12	14	20
MELYSSA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEMPHIS	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
MERCEDES	10	11	12	9	13	15	12	8	13	9	6	0	5	0	0	0	0	6	0	0
MERCY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0
MEREDITH	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	7	0	11	6	5
MERILYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MERISSA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MERLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MERRILEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MERRY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIA	20	39	36	30	41	58	55	67	83	78	84	96	76	109	105	113	106	107	111	136
MIAH	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0
MICAELA	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICAH	0	0	0	0	0	6	6	5	0	5	0	7	7	0	6	0	0	0	0	6
MICHAELA	21	21	22	10	12	19	19	16	10	7	14	7	15	10	8	8	10	8	7	5
MICHELE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICHELLE	76	76	61	51	42	43	39	33	28	22	27	25	19	21	16	19	21	12	12	7
MICHIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIDORI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIKA	9	6	7	11	9	7	8	8	5	5	10	16	7	11	7	13	13	12	11	5
MIKAELA	16	10	18	12	11	12	10	14	13	21	16	19	18	14	7	15	18	6	10	9
MIKAILA	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIKAYLA	43	45	32	36	28	37	34	34	32	40	36	32	37	28	20	20	19	13	13	15
MILA	5	11	9	6	7	12	16	19	25	17	35	70	71	80	81	102	117	126	116	100
MILAN	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MILANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	5	11	8	9
MILANIA	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0
MILDRED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MILENA	0	0	0	0	0	0	0	0	0	0	0	0	7	5	5	11	11	0	5	6
MILEY	0	0	0	0	0	0	0	5	15	7	6	5	5	0	0	0	0	0	0	8
MILLA	0	0	0	0	0	0	0	5	0	10	5	0	7	0	5	0	0	0	0	0
MILLICENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MILLIE	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	8	14	14	15
MIMI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MINA	0	0	7	0	0	5	0	7	9	6	5	8	12	6	7	0	11	6	8	5
MINDY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MINNIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIRA	0	0	11	0	10	9	10	10	15	10	10	10	14	11	16	22	18	25	22	22
MIRABELLE	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	6	0	0
MIRACLE	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
MIRANDA	29	28	26	26	23	21	19	12	11	10	6	9	13	13	9	15	8	15	6	0
MIREYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
MIRIAM	8	6	6	8	0	0	6	12	0	9	7	7	0	8	11	9	10	13	5	9
MISA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
MISAO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MISCHA	0	0	0	0	0	0	0	7	8	5	5	0	0	7	0	0	0	0	0	0
MISHA	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	6	0	0
MISTY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITSUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITSUKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITZI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIYA	5	6	7	6	0	0	6	9	6	5	8	5	6	17	9	11	8	6	10	10
MIYOKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOIRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
MOLLIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOLLY	30	26	23	28	22	13	24	38	39	37	41	42	25	30	33	31	25	12	14	17
MONA	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MONICA	29	13	15	10	18	12	9	9	10	10	5	7	9	6	7	5	0	0	7	0
MONIKA	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MONIQUE	0	0	0	5	8	6	0	0	5	5	0	0	0	0	5	0	0	0	0	0
MONROE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0
MONTANA	11	7	5	10	0	9	0	9	6	0	0	0	0	0	0	0	0	0	0	0
MONTANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORGAN	66	69	60	48	55	50	47	47	43	53	32	33	23	25	29	27	22	16	17	9
MORGANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORIAH	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MURIEL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MURPHY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
MUSKAAN	0	0	0	13	11	12	9	9	12	8	6	0	0	7	0	0	0	0	0	0
MUSKAN	0	0	0	8	6	8	7	0	0	6	0	0	0	0	0	0	0	0	0	0
MYA	20	34	36	53	53	38	52	64	65	64	67	70	59	53	44	32	43	37	27	24
MYAH	6	6	8	7	9	6	0	15	8	14	0	8	8	0	5	9	0	10	0	5
MYLA	0	0	0	0	0	0	0	0	0	16	13	12	19	18	19	12	13	19	25	20
MYLEE	0	0	0	0	0	0	0	0	6	0	0	0	6	5	0	0	0	0	0	0
MYRA	0	0	0	0	0	0	0	5	12	5	8	5	5	11	15	13	13	11	26	20
MYRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYRTLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NADIA	16	20	14	10	14	18	18	22	16	7	14	24	10	14	8	7	11	7	8	0
NADINE	8	6	7	6	6	0	5	7	0	0	0	0	5	0	5	0	0	0	0	7
NAHLA	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0
NAIA	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0
NAIDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAIRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
NAIYA	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0
NAKITA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NANCY	8	0	0	5	0	6	6	5	7	0	0	0	0	5	0	0	0	0	0	0
NANETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAOMI	43	40	21	34	34	51	34	39	44	37	61	53	31	44	42	44	36	48	35	50
NARINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NASEEB	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
NATALIA	5	11	17	20	13	14	21	29	24	28	27	26	24	22	14	16	24	12	16	18
NATALIE	62	47	65	70	54	65	72	72	68	75	64	69	74	66	62	80	54	65	53	49
NATALYA	0	0	6	0	0	0	0	5	6	6	0	0	5	0	0	0	0	0	0	0
NATASCHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NATASHA	62	54	47	54	37	28	35	31	22	20	20	15	11	6	7	9	11	9	0	5
NATHALIE	5	0	0	0	0	5	0	5	0	0	0	0	0	0	5	0	0	0	0	5
NAVDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAVJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAVJOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAVKIRAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAVNEET	6	8	8	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0
NAVPREET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAVREEN	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAVREET	0	0	0	0	0	0	0	0	0	0	5	8	0	0	8	0	0	0	0	0
NAVY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
NAVYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
NAYA	0	0	0	0	0	0	0	0	6	0	0	5	0	8	6	6	8	0	10	11
NEELAM	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEHA	11	7	10	6	13	12	9	0	10	6	0	0	0	0	0	0	0	0	0	0
NELLIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NETANYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEVADA	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEVAEH	0	0	0	5	14	31	34	49	61	68	59	49	43	43	32	38	21	28	23	27
NEVE	0	0	0	0	0	0	5	6	0	0	0	8	6	9	6	0	5	7	0	0
NEVEAH	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
NIA	0	0	6	0	6	0	0	8	6	8	0	0	0	0	6	0	6	6	9	6
NIAMH	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NICHOL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NICHOLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NICKI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NICOLA	17	18	14	14	6	12	7	8	10	8	5	10	0	0	0	6	5	5	0	6
NICOLE	121	126	84	92	83	76	64	71	34	47	37	22	25	30	30	17	14	14	12	10
NICOLETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NICOLLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIKA	0	0	0	0	0	0	5	0	5	6	8	9	6	0	6	7	5	7	0	6
NIKI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
NIKITA	8	0	9	7	0	0	0	0	8	0	10	5	0	0	0	0	0	7	0	0
NIKKI	11	5	8	5	0	0	0	0	7	10	0	0	0	0	0	5	0	6	0	0
NIKOLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NILA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5
NIMRAT	0	0	0	0	0	0	0	0	0	6	0	5	5	8	12	9	17	13	16	14
NIMRIT	0	5	0	0	0	0	0	0	0	6	5	8	9	10	0	8	8	7	0	0
NINA	14	19	13	11	11	21	15	14	19	25	12	18	29	21	18	18	27	33	30	22
NISHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NITA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
NOA	0	5	0	5	0	5	6	0	0	0	0	7	0	0	0	9	8	10	16	16
NOBUKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOELLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
NOELLE	7	6	6	0	0	7	5	7	10	8	12	5	7	15	10	13	10	10	12	11
NOLA	0	0	5	0	0	0	10	0	8	8	7	0	6	7	9	8	8	6	6	13
NONA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOOR	0	0	7	6	5	0	7	0	5	5	9	5	0	8	6	7	6	0	11	0
NORA	5	6	7	0	6	11	10	11	12	19	11	23	27	26	48	48	54	66	64	74
NORAH	0	0	0	0	0	10	6	10	10	7	14	23	22	21	43	40	39	50	35	37
NOREEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NORINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NORMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA	6	0	0	0	0	0	0	7	7	11	14	11	20	24	23	33	39	51	55	53
NYA	0	0	0	7	0	6	0	5	8	8	5	5	6	6	0	0	0	6	0	0
NYAH	5	7	8	6	9	8	0	6	10	12	7	6	12	5	5	11	7	0	6	5
NYLA	0	0	7	0	0	7	8	5	15	7	5	16	6	10	6	8	6	11	8	9
NYLAH	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	6	0	0	6	0
NYOMI	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
NYRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OAKLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	10	0	9
OAKLYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	14
OAKLYNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	13
OCEAN	0	0	8	6	6	10	6	8	0	5	0	5	0	0	0	6	0	5	0	0
OCTAVIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	23	20	14	20
ODESSA	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	8	7
OLGA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLIVE	0	0	0	0	0	0	0	0	15	11	17	23	15	32	32	25	25	26	38	36
OLIVIA	146	179	163	214	183	205	200	217	213	251	301	247	275	286	295	256	265	260	247	263
OONA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
OPAL	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	5	5
OPHELIA	0	0	0	0	0	0	0	0	0	0	5	0	8	6	5	6	15	24	23	21
ORIANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ORIANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
PAIGE	82	76	116	118	109	83	68	66	77	77	57	58	60	42	67	50	41	31	26	24
PAISLEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0
PAISLEY	0	0	0	0	5	0	0	5	5	13	15	14	25	37	47	56	35	44	38	39
PAITYN	0	0	0	0	0	0	0	0	6	6	5	5	0	0	0	0	0	5	0	0
PAMELA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAOLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PARDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PARIS	11	10	14	27	22	7	5	0	0	5	0	0	5	10	0	7	0	5	6	0
PARKER	0	0	0	0	0	6	0	7	10	10	10	7	10	18	14	15	20	16	14	22
PARMINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PARMJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PARNEET	0	6	6	7	0	10	9	8	7	8	9	6	7	0	8	0	0	9	0	0
PARVEEN	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATIENCE	0	0	0	0	5	0	0	0	6	7	0	0	0	6	0	0	0	0	0	0
PATRICA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATRICE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATRICIA	16	13	13	8	9	8	9	6	5	5	8	0	0	0	6	0	5	0	0	0
PATRIZIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATSY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATTI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAULA	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0
PAULETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAULINA	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0
PAULINE	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0
PAVANDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAVNEET	0	5	0	5	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0
PAYAL	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAYTEN	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
PAYTON	27	13	19	19	24	29	34	39	66	44	43	53	37	28	20	21	18	24	16	19
PEARL	0	0	0	0	0	0	5	0	7	0	0	5	9	13	6	14	6	11	7	7
PEGGY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PENELOPE	0	0	0	0	5	8	5	0	5	14	17	21	28	41	46	42	59	61	60	64
PENNIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PENNY	0	0	0	0	0	0	0	0	0	0	0	5	7	7	6	0	15	9	7	9
PETRA	0	5	0	0	0	0	0	5	6	7	6	0	0	6	0	5	0	6	0	0
PETRONELLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEYTON	10	6	11	12	17	17	24	32	61	67	67	53	43	56	59	44	41	32	36	39
PHAEDRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
PHILIPPA	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	5	0	0	0	0
PHOEBE	9	12	8	0	7	15	10	12	11	11	10	8	13	5	15	20	16	13	17	19
PHOENIX	0	0	6	9	9	10	6	9	16	24	9	14	7	7	13	9	7	8	15	7
PHYLIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHYLLIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIA	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
PIPER	7	15	15	11	15	13	19	22	27	30	27	28	37	49	66	56	40	50	34	31
PIPPA	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	5	5	0
POLLY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POOJA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POONAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POPPY	0	0	0	0	0	0	6	6	6	7	8	12	17	18	14	22	20	20	17	22
PORTIA	0	0	0	0	6	0	0	5	0	6	0	7	0	5	0	0	0	0	0	0
PRABHJOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRABHLEEN	0	0	0	5	0	0	0	0	5	0	0	0	5	7	0	0	0	0	0	0
PRABHNOOR	0	0	0	0	0	6	0	0	0	0	0	5	5	5	0	6	0	0	0	0
PRECIOUS	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0
PREET	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
PRESLEY	0	0	0	0	0	5	23	15	14	17	19	21	17	24	25	19	28	17	19	16
PRINCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0
PRISCILLA	5	0	6	5	0	5	0	0	0	0	0	0	5	7	0	0	0	0	5	0
PRISHA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7
PRIYA	33	21	14	21	19	20	25	16	14	14	11	13	6	11	12	6	10	8	0	7
PRIYANKA	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PUNEET	6	10	12	9	16	10	19	8	13	8	15	0	5	8	8	0	0	0	0	0
PYPER	0	0	0	0	5	0	0	0	0	0	5	5	0	8	0	6	0	0	0	0
QUEENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
QUEENIE	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QUINN	9	9	8	8	7	11	15	18	11	12	34	37	43	55	47	53	71	59	71	58
RACHAEL	18	20	6	16	10	10	16	17	7	11	6	0	0	6	5	0	0	0	0	0
RACHEAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RACHEL	130	125	106	127	103	91	78	76	47	57	43	40	35	43	47	43	26	36	22	21
RACHELLE	14	6	8	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	5
RAE-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAEGAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5
RAELENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAELYN	0	0	0	0	0	0	0	0	0	0	0	5	5	0	5	0	0	5	0	5
RAELYNN	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	5	10	10
RAEYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
RAINA	7	0	6	7	0	0	0	7	6	11	10	14	14	0	6	12	11	10	9	16
RAINE	5	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	5	0	7	0
RAJBIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAJINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMANDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMANJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMANPREET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMNEEK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMNEET	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
RAMONA	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	5	0	9	0
RANDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANDI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAQUEL	5	8	0	5	7	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0
RAVEENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAVEN	15	8	7	8	10	8	8	5	5	5	0	0	6	5	9	7	7	14	7	0
RAVINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAVINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAVLEEN	5	0	0	0	0	5	7	0	0	0	7	0	0	5	0	0	0	0	5	5
RAVNEET	11	11	5	6	0	7	7	11	0	7	6	5	9	5	0	5	5	0	0	0
RAYA	0	0	0	0	6	10	7	0	8	6	6	9	7	13	13	18	14	13	14	11
RAYANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAYLENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAYNA	0	0	0	0	7	0	8	6	9	5	8	0	5	8	0	11	15	16	10	14
RAYNE	0	0	9	0	0	0	10	5	5	8	8	0	7	0	0	0	5	5	0	0
REAGAN	0	0	0	6	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0
REANNA	0	0	8	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REBECCA	90	82	56	62	46	51	58	40	44	45	28	33	29	29	20	26	20	23	18	14
REBEKAH	12	11	20	12	9	12	9	12	5	0	8	5	8	0	0	5	6	0	0	0
REEGAN	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
REENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REESE	7	6	0	17	15	10	24	25	21	29	14	21	18	13	13	16	15	13	11	13
REET	0	0	0	0	0	0	0	0	5	7	11	12	9	11	7	8	15	5	0	0
REGAN	0	5	9	5	7	5	0	6	0	0	0	5	0	0	0	0	0	0	0	0
REGINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REHMAT	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	9	8	22
REIGN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
REIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REILLY	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REINA	0	0	0	0	0	0	0	0	0	6	0	5	8	5	0	5	6	0	7	7
REMI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	9	13	20	14
REMY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	7	10	11
RENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RENAE	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
RENATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RENEE	13	12	7	11	9	0	7	10	7	11	7	8	0	11	0	5	7	0	7	12
RENÉE	0	0	0	0	0	6	5	7	0	0	0	0	0	0	0	0	0	0	0	0
RETA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
